ADDED_RSU;0;rsu_0;[com.columbia.vsimrti.applications.lasalle.rsu.LasalleRSU];40.813447;-73.95994
SEND_MESSAGE;0;0;rsu_0;InterVehicleMsg
SEND_MESSAGE;2000000000;1;rsu_0;InterVehicleMsg
SEND_MESSAGE;4000000000;2;rsu_0;InterVehicleMsg
ADDED_VEHICLE;5000000000;veh_0;[com.columbia.vsimrti.applications.lasalle.vehicle.LasalleWeatherWarningAppCell, com.columbia.vsimrti.applications.lasalle.vehicle.LasalleSlowDownApp];Car
SEND_MESSAGE;6000000000;3;rsu_0;InterVehicleMsg
MOVE_VEHICLE;7000000000;veh_0;40.81330428838589;-73.95841098955637;8.192721429439262;298.457116555798
ADDED_VEHICLE;7000000000;veh_1;[com.columbia.vsimrti.applications.lasalle.vehicle.LasalleVehicle, com.columbia.vsimrti.applications.lasalle.vehicle.LasalleVehicleSlave];PKW
MOVE_VEHICLE;8000000000;veh_0;40.81333998437223;-73.95849526995652;8.138078055211809;298.4571165557983
SEND_MESSAGE;8000000000;4;rsu_0;InterVehicleMsg
MOVE_VEHICLE;9000000000;veh_0;40.81337601556219;-73.95858034203074;8.214512818651274;298.4571165557983
MOVE_VEHICLE;9000000000;veh_1;40.81330305230713;-73.95840807110329;7.910916735518258;298.4571165557983
ADDED_VEHICLE;9000000000;veh_2;[com.columbia.vsimrti.applications.lasalle.vehicle.LasalleWeatherWarningAppCell, com.columbia.vsimrti.applications.lasalle.vehicle.LasalleSlowDownApp];Car
MOVE_VEHICLE;10000000000;veh_0;40.813410543377024;-73.9586618647589;7.8717814843240195;298.4571165557983
MOVE_VEHICLE;10000000000;veh_1;40.81333759672228;-73.95848963256212;7.875538721838966;298.4571165557983
SEND_MESSAGE;10000000000;5;rsu_0;InterVehicleMsg
RECV_MESSAGE;10000900000;5;veh_1;InterVehicleMsg
MOVE_VEHICLE;11000000000;veh_2;40.81330281930295;-73.95840752096704;7.857795792107238;298.457116555798
MOVE_VEHICLE;11000000000;veh_0;40.813443851939766;-73.95874050895051;7.593824061083142;298.4571165557983
MOVE_VEHICLE;11000000000;veh_1;40.81337112119872;-73.95856878609385;7.643022445188835;298.457116555798
